交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2026/04/30,TX,202606  ,39698,40016,39362,39424,-148,-0.37%,1292,39418,4732,39435,39445,40521,20819,,一般,,
2026/04/30,TX,202606  ,39583,39718,39280,39483,-89,-0.22%,535,-,-,39417,39425,40521,20819,,盤後,,
2026/04/30,TX,202607  ,39648,39980,39335,39420,-120,-0.30%,51,39420,139,39401,39413,40460,36972,,一般,,
2026/04/30,TX,202607  ,39546,39685,39235,39426,-114,-0.29%,53,-,-,39386,39395,40460,36972,,盤後,,
2026/04/30,TX,202609  ,39852,39852,39500,39500,-136,-0.34%,10,39500,586,39496,39508,40580,24962,,一般,,
2026/04/30,TX,202609  ,39671,39671,39671,39671,35,0.09%,1,-,-,39482,39491,40580,24962,,盤後,,
2026/04/30,TX,202612  ,40181,40389,40065,40090,122,0.31%,16,39821,252,39814,39828,40892,27382,,一般,,
2026/04/30,TX,202612  ,40037,40037,39828,39940,-28,-0.07%,17,-,-,39803,39820,40892,27382,,盤後,,
2026/04/30,TX,202703  ,-,-,-,-,-,-,0,40200,116,40167,40222,41515,32400,,一般,,
2026/04/30,TX,202703  ,40337,-,-,40337,0,0.00%,2,-,-,40146,40210,41515,32400,,盤後,,
2026/04/01,TX,202604/202605    ,127,129,123,126,-,-,51,-,-,126,129,137,45,,一般,439,
2026/04/01,TX,202604/202605    ,132,135,123,123,-,-,71,-,-,122,125,137,45,,盤後,470,
2026/04/01,TX,202604/202606    ,140,140,139,139,-,-,6,-,-,141,144,182,20,,一般,48,
2026/04/01,TX,202604/202606    ,155,160,149,149,-,-,116,-,-,135,144,182,20,,盤後,68,
2026/04/01,TX,202604/202609    ,-,-,-,-,-,-,0,-,-,49,53,59,-132,,一般,8,
2026/04/01,TX,202604/202609    ,58,59,54,59,-,-,7,-,-,37,59,59,-132,,盤後,18,
2026/04/01,TX,202604/202612    ,-,-,-,-,-,-,0,-,-,149,155,214,45,,一般,61,
2026/04/01,TX,202604/202612    ,-,-,-,-,-,-,0,-,-,138,160,214,45,,盤後,22,
2026/04/01,TX,202604/202703    ,-,-,-,-,-,-,0,-,-,400,520,352,310,,一般,1,
2026/04/01,TX,202605/202703    ,-,-,-,-,-,-,0,-,-,264,399,-,-,,一般,1,
2026/04/01,TX,202606/202609    ,-,-,-,-,-,-,0,-,-,-99,-70,-103,-252,,盤後,1,
2026/04/01,TX,202609/202612    ,-,-,-,-,-,-,0,-,-,81,-,266,104,,盤後,2,
2026/04/02,TX,202604/202605    ,129,129,126,126,-,-,4,-,-,125,127,137,45,,一般,718,
2026/04/02,TX,202604/202605    ,-,-,-,-,-,-,0,-,-,129,133,137,45,,盤後,419,
2026/04/02,TX,202604/202606    ,150,150,150,150,-,-,1,-,-,149,153,182,20,,一般,123,
2026/04/02,TX,202604/202606    ,-,-,-,-,-,-,0,-,-,145,154,182,20,,盤後,32,
2026/04/02,TX,202604/202609    ,-,-,-,-,-,-,0,-,-,53,56,59,-132,,一般,24,
2026/04/02,TX,202604/202609    ,-,-,-,-,-,-,0,-,-,51,59,59,-132,,盤後,6,
2026/04/02,TX,202604/202612    ,-,-,-,-,-,-,0,-,-,147,152,214,45,,一般,12,
2026/04/02,TX,202604/202612    ,-,-,-,-,-,-,0,-,-,146,157,214,45,,盤後,71,
2026/04/02,TX,202606/202609    ,-86,-86,-99,-99,-,-,2,-,-,-117,-87,-86,-252,,一般,0,
2026/04/02,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,250,320,-,-,,一般,4,
2026/04/07,TX,202604/202605    ,123,126,122,125,-,-,95,-,-,124,127,137,45,,一般,488,
2026/04/07,TX,202604/202605    ,124,128,124,126,-,-,3,-,-,123,127,137,45,,盤後,467,
2026/04/07,TX,202604/202606    ,-,-,-,-,-,-,0,-,-,145,149,182,20,,一般,34,
2026/04/07,TX,202604/202606    ,-,-,-,-,-,-,0,-,-,142,148,182,20,,盤後,87,
2026/04/07,TX,202604/202609    ,-,-,-,-,-,-,0,-,-,58,60,59,-132,,一般,20,
2026/04/07,TX,202604/202609    ,-,-,-,-,-,-,0,-,-,45,50,59,-132,,盤後,32,
2026/04/07,TX,202604/202612    ,151,155,151,155,-,-,5,-,-,152,157,214,45,,一般,11,
2026/04/07,TX,202604/202612    ,-,-,-,-,-,-,0,-,-,142,149,214,45,,盤後,2,
2026/04/07,TX,202604/202703    ,-,-,-,-,-,-,0,-,-,380,470,352,310,,盤後,1,
2026/04/07,TX,202605/202703    ,-,-,-,-,-,-,0,-,-,262,341,-,-,,盤後,1,
2026/04/07,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,250,310,-,-,,一般,1,
2026/04/07,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,-,320,-,-,,盤後,3,
2026/04/08,TX,202604/202605    ,129,129,111,116,-,-,218,-,-,117,120,137,45,,一般,920,
2026/04/08,TX,202604/202605    ,124,133,124,133,-,-,9,-,-,129,135,137,45,,盤後,1034,
2026/04/08,TX,202604/202606    ,149,149,132,134,-,-,22,-,-,133,137,182,20,,一般,72,
2026/04/08,TX,202604/202606    ,-,-,-,-,-,-,0,-,-,153,159,182,20,,盤後,48,
2026/04/08,TX,202604/202609    ,44,44,44,44,-,-,1,-,-,44,48,59,-132,,一般,39,
2026/04/08,TX,202604/202609    ,-,-,-,-,-,-,0,-,-,56,65,59,-132,,盤後,18,
2026/04/08,TX,202604/202612    ,-,-,-,-,-,-,0,-,-,144,151,214,45,,一般,44,
2026/04/08,TX,202604/202612    ,-,-,-,-,-,-,0,-,-,154,161,214,45,,盤後,19,
2026/04/08,TX,202604/202703    ,470,470,405,405,-,-,2,-,-,340,415,470,310,,一般,7,
2026/04/08,TX,202605/202703    ,-,-,-,-,-,-,0,-,-,227,-,-,-,,一般,2,
2026/04/08,TX,202605/202703    ,-,-,-,-,-,-,0,-,-,263,342,-,-,,盤後,2,
2026/04/08,TX,202606/202703    ,330,330,330,330,-,-,1,-,-,0,300,330,330,,一般,1,
2026/04/08,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,250,320,-,-,,盤後,5,
2026/04/09,TX,202604/202605    ,110,133,108,129,-,-,727,-,-,129,132,137,45,,一般,723,
2026/04/09,TX,202604/202605    ,116,116,113,113,-,-,4,-,-,114,120,137,45,,盤後,648,
2026/04/09,TX,202604/202606    ,-,-,-,-,-,-,0,-,-,147,151,182,20,,一般,34,
2026/04/09,TX,202604/202606    ,-,-,-,-,-,-,0,-,-,135,143,182,20,,盤後,26,
2026/04/09,TX,202604/202609    ,-,-,-,-,-,-,0,-,-,60,63,59,-132,,一般,7,
2026/04/09,TX,202604/202609    ,50,50,50,50,-,-,2,-,-,50,56,59,-132,,盤後,21,
2026/04/09,TX,202604/202612    ,-,-,-,-,-,-,0,-,-,156,159,214,45,,一般,18,
2026/04/09,TX,202604/202612    ,-,-,-,-,-,-,0,-,-,147,156,214,45,,盤後,48,
2026/04/09,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,260,295,330,330,,一般,1,
2026/04/09,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,220,280,330,330,,盤後,1,
2026/04/10,TX,202604/202605    ,125,136,123,133,-,-,1324,-,-,130,133,137,45,,一般,1266,
2026/04/10,TX,202604/202605    ,134,134,122,125,-,-,11,-,-,125,130,137,45,,盤後,681,
2026/04/10,TX,202604/202606    ,147,162,147,162,-,-,44,-,-,156,160,182,20,,一般,44,
2026/04/10,TX,202604/202606    ,-,-,-,-,-,-,0,-,-,142,150,182,20,,盤後,45,
2026/04/10,TX,202604/202609    ,63,64,63,64,-,-,3,-,-,59,63,64,-132,,一般,12,
2026/04/10,TX,202604/202609    ,-,-,-,-,-,-,0,-,-,49,56,59,-132,,盤後,37,
2026/04/10,TX,202604/202612    ,-,-,-,-,-,-,0,-,-,156,162,214,45,,一般,20,
2026/04/10,TX,202604/202612    ,-,-,-,-,-,-,0,-,-,148,155,214,45,,盤後,30,
2026/04/10,TX,202604/202703    ,-,-,-,-,-,-,0,-,-,390,440,470,310,,盤後,2,
2026/04/10,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,0,290,330,330,,盤後,1,
2026/04/13,TX,202604/202605    ,142,211,140,187,-,-,33398,-,-,187,194,211,45,,一般,7549,
2026/04/13,TX,202604/202605    ,138,145,138,145,-,-,47,-,-,142,146,145,45,,盤後,753,
2026/04/13,TX,202604/202606    ,194,244,194,244,-,-,11,-,-,228,243,244,20,,一般,94,
2026/04/13,TX,202604/202606    ,-,-,-,-,-,-,0,-,-,174,189,182,20,,盤後,23,
2026/04/13,TX,202604/202609    ,-,-,-,-,-,-,0,-,-,144,190,64,-132,,一般,15,
2026/04/13,TX,202604/202609    ,-,-,-,-,-,-,0,-,-,60,95,64,-132,,盤後,12,
2026/04/13,TX,202604/202612    ,-,-,-,-,-,-,0,-,-,201,299,214,45,,一般,1,
2026/04/13,TX,202604/202612    ,-,-,-,-,-,-,0,-,-,159,200,214,45,,盤後,12,
2026/04/13,TX,202605/202606    ,36,36,28,28,-,-,298,-,-,37,43,36,-39,,一般,118,
2026/04/13,TX,202605/202606    ,-,-,-,-,-,-,0,-,-,29,50,25,-39,,盤後,16,
2026/04/13,TX,202605/202609    ,-66,-60,-66,-60,-,-,6,-,-,-48,-42,-60,-70,,一般,36,
2026/04/13,TX,202605/202609    ,-70,-67,-70,-67,-,-,4,-,-,-70,-,-67,-70,,盤後,6,
2026/04/13,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,43,55,-,-,,一般,9,
2026/04/13,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,-,-,-,-,,盤後,3,
2026/04/13,TX,202606/202612    ,-,-,-,-,-,-,0,-,-,-,-,50,50,,一般,1,
2026/04/13,TX,202606/202612    ,-,-,-,-,-,-,0,-,-,-12,-,50,50,,盤後,1,
2026/04/14,TX,202604/202605    ,195,273,195,261,-,-,20942,-,-,261,269,273,45,,一般,9200,
2026/04/14,TX,202604/202605    ,194,201,188,189,-,-,111,-,-,188,196,211,45,,盤後,1629,
2026/04/14,TX,202604/202606    ,265,265,265,265,-,-,2,-,-,273,380,265,20,,一般,321,
2026/04/14,TX,202604/202606    ,-,-,-,-,-,-,0,-,-,228,235,244,20,,盤後,49,
2026/04/14,TX,202604/202703    ,699,699,680,690,-,-,8,-,-,530,755,699,310,,一般,5,
2026/04/14,TX,202605/202606    ,40,63,40,63,-,-,334,-,-,58,61,63,-39,,一般,359,
2026/04/14,TX,202605/202606    ,-,-,-,-,-,-,0,-,-,37,43,36,-39,,盤後,44,
2026/04/14,TX,202605/202609    ,-,-,-,-,-,-,0,-,-,9,15,-60,-70,,一般,35,
2026/04/14,TX,202605/202609    ,-,-,-,-,-,-,0,-,-,-45,0,-60,-70,,盤後,17,
2026/04/14,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,152,160,-,-,,一般,18,
2026/04/14,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,56,110,-,-,,盤後,15,
2026/04/14,TX,202605/202703    ,-,-,-,-,-,-,0,-,-,299,542,-,-,,一般,2,
2026/04/14,TX,202605/202703    ,-,-,-,-,-,-,0,-,-,257,334,-,-,,盤後,2,
2026/04/14,TX,202606/202609    ,-,-,-,-,-,-,0,-,-,-110,-55,-86,-252,,盤後,6,
2026/04/14,TX,202612/202703    ,-,-,-,-,-,-,0,-,-,-,299,-,-,,一般,2,
2026/04/15,TX,202604/202605    ,260,345,239,345,-,-,1522,-,-,303,368,345,45,,一般,4998,
2026/04/15,TX,202604/202605    ,268,281,256,256,-,-,249,-,-,258,276,281,45,,盤後,1843,
2026/04/15,TX,202604/202606    ,-,-,-,-,-,-,0,-,-,270,-,265,20,,一般,1,
2026/04/15,TX,202604/202606    ,-,-,-,-,-,-,0,-,-,315,370,265,20,,盤後,14,
2026/04/15,TX,202604/202612    ,-,-,-,-,-,-,0,-,-,250,-,214,45,,一般,1,
2026/04/15,TX,202605/202606    ,69,76,69,76,-,-,15,-,-,75,77,76,-39,,一般,91,
2026/04/15,TX,202605/202606    ,61,62,61,62,-,-,2,-,-,64,69,63,-39,,盤後,42,
2026/04/15,TX,202605/202609    ,-,-,-,-,-,-,0,-,-,63,68,-60,-70,,一般,38,
2026/04/15,TX,202605/202609    ,-,-,-,-,-,-,0,-,-,40,52,-60,-70,,盤後,13,
2026/04/15,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,242,250,-,-,,一般,22,
2026/04/15,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,202,250,-,-,,盤後,3,
2026/04/15,TX,202606/202609    ,-,-,-,-,-,-,0,-,-,-98,-7,-86,-252,,一般,10,
2026/04/15,TX,202606/202609    ,-,-,-,-,-,-,0,-,-,-60,-10,-86,-252,,盤後,4,
2026/04/15,TX,202612/202703    ,329,339,329,339,-,-,2,-,-,-,329,339,329,,一般,1,
2026/04/16,TX,202605/202606    ,79,90,77,87,-,-,185,-,-,86,88,90,-39,,一般,376,
2026/04/16,TX,202605/202606    ,76,80,76,77,-,-,35,-,-,78,83,80,-39,,盤後,133,
2026/04/16,TX,202605/202607    ,-12,17,-12,17,-,-,3,-,-,12,17,17,-12,,一般,16,
2026/04/16,TX,202605/202609    ,99,99,99,99,-,-,2,-,-,106,110,99,-70,,一般,40,
2026/04/16,TX,202605/202609    ,78,78,74,74,-,-,8,-,-,71,90,78,-70,,盤後,16,
2026/04/16,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,314,321,-,-,,一般,23,
2026/04/16,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,274,310,-,-,,盤後,16,
2026/04/16,TX,202605/202703    ,555,555,555,555,-,-,1,-,-,571,640,555,555,,一般,1,
2026/04/16,TX,202605/202703    ,-,-,-,-,-,-,0,-,-,530,620,-,-,,盤後,2,
2026/04/16,TX,202606/202609    ,-,-,-,-,-,-,0,-,-,10,-,-10,-252,,一般,1,
2026/04/16,TX,202606/202609    ,-10,-10,-10,-10,-,-,1,-,-,-50,1,-10,-252,,盤後,5,
2026/04/16,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,458,528,330,330,,盤後,1,
2026/04/16,TX,202607/202703    ,560,560,560,560,-,-,1,-,-,350,-,560,560,,一般,0,
2026/04/17,TX,202605/202606    ,98,98,90,90,-,-,133,-,-,89,90,98,-39,,一般,226,
2026/04/17,TX,202605/202606    ,94,94,94,94,-,-,1,-,-,95,99,94,-39,,盤後,213,
2026/04/17,TX,202605/202607    ,-,-,-,-,-,-,0,-,-,33,37,17,-12,,一般,17,
2026/04/17,TX,202605/202607    ,-,-,-,-,-,-,0,-,-,37,56,17,-12,,盤後,13,
2026/04/17,TX,202605/202609    ,111,111,111,111,-,-,1,-,-,112,116,111,-70,,一般,68,
2026/04/17,TX,202605/202609    ,-,-,-,-,-,-,0,-,-,118,126,99,-70,,盤後,34,
2026/04/17,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,320,326,-,-,,一般,29,
2026/04/17,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,328,342,-,-,,盤後,15,
2026/04/17,TX,202605/202703    ,-,-,-,-,-,-,0,-,-,595,645,555,555,,一般,1,
2026/04/17,TX,202606/202607    ,-50,-50,-50,-50,-,-,1,-,-,-,-48,-50,-50,,盤後,1,
2026/04/17,TX,202606/202609    ,6,6,6,6,-,-,1,-,-,5,30,6,-252,,一般,17,
2026/04/17,TX,202607/202609    ,-,-,-,-,-,-,0,-,-,76,-,-,-,,盤後,2,
2026/04/17,TX,202612/202703    ,-,-,-,-,-,-,0,-,-,-,319,339,329,,盤後,2,
2026/04/20,TX,202605/202606    ,92,92,90,90,-,-,8,-,-,90,93,98,-39,,一般,385,
2026/04/20,TX,202605/202606    ,90,90,80,89,-,-,18,-,-,86,90,98,-39,,盤後,300,
2026/04/20,TX,202605/202607    ,33,33,30,30,-,-,8,-,-,30,35,33,-12,,一般,29,
2026/04/20,TX,202605/202607    ,-,-,-,-,-,-,0,-,-,30,40,17,-12,,盤後,42,
2026/04/20,TX,202605/202609    ,113,115,113,115,-,-,9,-,-,114,115,115,-70,,一般,36,
2026/04/20,TX,202605/202609    ,-,-,-,-,-,-,0,-,-,104,114,111,-70,,盤後,40,
2026/04/20,TX,202605/202612    ,323,337,323,337,-,-,20,-,-,341,350,337,323,,一般,6,
2026/04/20,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,303,321,-,-,,盤後,24,
2026/04/20,TX,202605/202703    ,645,665,645,665,-,-,6,-,-,640,693,665,555,,一般,0,
2026/04/20,TX,202606/202607    ,-,-,-,-,-,-,0,-,-,-,-51,-50,-50,,盤後,1,
2026/04/20,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,484,545,330,330,,盤後,1,
2026/04/20,TX,202607/202609    ,-,-,-,-,-,-,0,-,-,71,-,-,-,,盤後,2,
2026/04/20,TX,202612/202703    ,-,-,-,-,-,-,0,-,-,-,329,339,329,,盤後,1,
2026/04/21,TX,202605/202606    ,90,90,90,90,-,-,8,-,-,88,92,98,-39,,一般,454,
2026/04/21,TX,202605/202606    ,-,-,-,-,-,-,0,-,-,88,92,98,-39,,盤後,217,
2026/04/21,TX,202605/202607    ,31,31,31,31,-,-,1,-,-,29,34,33,-12,,一般,54,
2026/04/21,TX,202605/202607    ,-,-,-,-,-,-,0,-,-,24,30,33,-12,,盤後,30,
2026/04/21,TX,202605/202609    ,113,120,113,119,-,-,13,-,-,119,122,120,-70,,一般,29,
2026/04/21,TX,202605/202609    ,-,-,-,-,-,-,0,-,-,110,116,115,-70,,盤後,16,
2026/04/21,TX,202605/202612    ,343,345,343,345,-,-,3,-,-,376,383,345,323,,一般,30,
2026/04/21,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,334,349,337,323,,盤後,14,
2026/04/21,TX,202605/202703    ,685,689,685,689,-,-,2,-,-,690,815,689,555,,一般,0,
2026/04/22,TX,202605/202606    ,90,90,87,87,-,-,12,-,-,87,91,98,-39,,一般,452,
2026/04/22,TX,202605/202606    ,89,97,89,97,-,-,9,-,-,93,99,98,-39,,盤後,415,
2026/04/22,TX,202605/202607    ,-,-,-,-,-,-,0,-,-,34,38,40,-12,,一般,19,
2026/04/22,TX,202605/202607    ,40,40,40,40,-,-,1,-,-,38,40,40,-12,,盤後,30,
2026/04/22,TX,202605/202609    ,137,137,137,137,-,-,2,-,-,136,138,137,-70,,一般,21,
2026/04/22,TX,202605/202609    ,-,-,-,-,-,-,0,-,-,144,158,120,-70,,盤後,32,
2026/04/22,TX,202605/202612    ,425,425,425,425,-,-,1,-,-,423,430,425,323,,一般,6,
2026/04/22,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,407,465,345,323,,盤後,14,
2026/04/22,TX,202607/202609    ,-,-,-,-,-,-,0,-,-,99,-,-,-,,一般,2,
2026/04/22,TX,202607/202609    ,-,-,-,-,-,-,0,-,-,101,-,-,-,,盤後,3,
2026/04/22,TX,202609/202612    ,-,-,-,-,-,-,0,-,-,-,-,266,104,,盤後,3,
2026/04/22,TX,202612/202703    ,-,-,-,-,-,-,0,-,-,283,399,339,329,,盤後,2,
2026/04/23,TX,202605/202606    ,93,99,93,99,-,-,10,-,-,95,99,99,-39,,一般,1018,
2026/04/23,TX,202605/202606    ,-,-,-,-,-,-,0,-,-,87,92,98,-39,,盤後,285,
2026/04/23,TX,202605/202607    ,67,67,61,61,-,-,11,-,-,53,58,67,-12,,一般,74,
2026/04/23,TX,202605/202607    ,-,-,-,-,-,-,0,-,-,36,41,40,-12,,盤後,21,
2026/04/23,TX,202605/202609    ,154,176,154,168,-,-,21,-,-,166,169,176,-70,,一般,83,
2026/04/23,TX,202605/202609    ,-,-,-,-,-,-,0,-,-,139,146,137,-70,,盤後,18,
2026/04/23,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,498,526,425,323,,一般,18,
2026/04/23,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,424,450,425,323,,盤後,11,
2026/04/23,TX,202605/202703    ,-,-,-,-,-,-,0,-,-,760,960,689,555,,盤後,8,
2026/04/23,TX,202606/202607    ,-,-,-,-,-,-,0,-,-,-,-,-50,-50,,一般,1,
2026/04/23,TX,202606/202609    ,-,-,-,-,-,-,0,-,-,56,99,6,-252,,一般,4,
2026/04/23,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,674,-,330,330,,盤後,4,
2026/04/23,TX,202607/202609    ,-,-,-,-,-,-,0,-,-,-,-,-,-,,一般,1,
2026/04/23,TX,202612/202703    ,-,-,-,-,-,-,0,-,-,-,498,339,329,,盤後,1,
2026/04/24,TX,202605/202606    ,88,97,88,89,-,-,33,-,-,88,90,100,-39,,一般,805,
2026/04/24,TX,202605/202606    ,99,100,93,93,-,-,26,-,-,92,97,100,-39,,盤後,493,
2026/04/24,TX,202605/202607    ,-,-,-,-,-,-,0,-,-,39,43,67,-12,,一般,78,
2026/04/24,TX,202605/202607    ,61,61,61,61,-,-,1,-,-,54,63,67,-12,,盤後,72,
2026/04/24,TX,202605/202609    ,155,156,155,156,-,-,2,-,-,144,147,176,-70,,一般,24,
2026/04/24,TX,202605/202609    ,-,-,-,-,-,-,0,-,-,163,172,176,-70,,盤後,22,
2026/04/24,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,456,464,425,323,,一般,28,
2026/04/24,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,480,675,425,323,,盤後,22,
2026/04/24,TX,202606/202607    ,-,-,-,-,-,-,0,-,-,-,49,-50,-50,,一般,1,
2026/04/24,TX,202606/202609    ,72,72,72,72,-,-,1,-,-,55,81,72,-252,,一般,6,
2026/04/24,TX,202606/202609    ,-,-,-,-,-,-,0,-,-,72,99,6,-252,,盤後,11,
2026/04/24,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,729,876,330,330,,一般,3,
2026/04/24,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,712,-,330,330,,盤後,1,
2026/04/24,TX,202607/202609    ,-,-,-,-,-,-,0,-,-,-,-,-,-,,一般,2,
2026/04/24,TX,202612/202703    ,-,-,-,-,-,-,0,-,-,-,519,339,329,,盤後,2,
2026/04/27,TX,202605/202606    ,94,95,90,95,-,-,9,-,-,94,98,100,-39,,一般,731,
2026/04/27,TX,202605/202606    ,94,98,94,98,-,-,39,-,-,93,98,100,-39,,盤後,545,
2026/04/27,TX,202605/202607    ,58,58,58,58,-,-,1,-,-,54,59,67,-12,,一般,53,
2026/04/27,TX,202605/202607    ,-,-,-,-,-,-,0,-,-,53,59,67,-12,,盤後,40,
2026/04/27,TX,202605/202609    ,151,153,151,153,-,-,6,-,-,155,156,176,-70,,一般,31,
2026/04/27,TX,202605/202609    ,156,156,156,156,-,-,1,-,-,145,157,176,-70,,盤後,17,
2026/04/27,TX,202605/202612    ,500,500,500,500,-,-,2,-,-,493,504,500,323,,一般,9,
2026/04/27,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,470,515,425,323,,盤後,21,
2026/04/27,TX,202605/202703    ,871,871,871,871,-,-,1,-,-,870,1050,871,555,,一般,1,
2026/04/27,TX,202605/202703    ,-,-,-,-,-,-,0,-,-,861,1090,689,555,,盤後,4,
2026/04/27,TX,202606/202607    ,-,-,-,-,-,-,0,-,-,-,-36,-50,-50,,盤後,1,
2026/04/27,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,783,966,330,330,,一般,4,
2026/04/27,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,770,991,330,330,,盤後,6,
2026/04/27,TX,202612/202703    ,-,-,-,-,-,-,0,-,-,-,-,339,329,,盤後,4,
2026/04/28,TX,202605/202606    ,100,103,81,81,-,-,973,-,-,81,85,103,-39,,一般,449,
2026/04/28,TX,202605/202606    ,-,-,-,-,-,-,0,-,-,103,107,100,-39,,盤後,386,
2026/04/28,TX,202605/202607    ,-,-,-,-,-,-,0,-,-,52,56,67,-12,,一般,50,
2026/04/28,TX,202605/202607    ,-,-,-,-,-,-,0,-,-,63,70,67,-12,,盤後,46,
2026/04/28,TX,202605/202609    ,-,-,-,-,-,-,0,-,-,149,152,176,-70,,一般,11,
2026/04/28,TX,202605/202609    ,-,-,-,-,-,-,0,-,-,157,167,176,-70,,盤後,19,
2026/04/28,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,489,496,500,323,,一般,9,
2026/04/28,TX,202605/202612    ,499,499,499,499,-,-,1,-,-,509,525,500,323,,盤後,15,
2026/04/28,TX,202605/202703    ,-,-,-,-,-,-,0,-,-,967,1099,871,555,,一般,2,
2026/04/28,TX,202605/202703    ,-,-,-,-,-,-,0,-,-,900,1130,871,555,,盤後,1,
2026/04/28,TX,202606/202607    ,-,-,-,-,-,-,0,-,-,-,-,-50,-50,,一般,3,
2026/04/28,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,835,988,330,330,,一般,5,
2026/04/28,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,818,1021,330,330,,盤後,3,
2026/04/28,TX,202607/202703    ,-,-,-,-,-,-,0,-,-,860,-,560,560,,盤後,1,
2026/04/28,TX,202612/202703    ,-,-,-,-,-,-,0,-,-,-,-,339,329,,盤後,1,
2026/04/29,TX,202605/202606    ,92,93,83,83,-,-,415,-,-,83,85,103,-39,,一般,544,
2026/04/29,TX,202605/202606    ,93,93,93,93,-,-,2,-,-,88,93,103,-39,,盤後,489,
2026/04/29,TX,202605/202607    ,-,-,-,-,-,-,0,-,-,50,55,67,-12,,一般,22,
2026/04/29,TX,202605/202607    ,-,-,-,-,-,-,0,-,-,55,62,67,-12,,盤後,20,
2026/04/29,TX,202605/202609    ,148,148,146,146,-,-,4,-,-,147,150,176,-70,,一般,12,
2026/04/29,TX,202605/202609    ,-,-,-,-,-,-,0,-,-,152,157,176,-70,,盤後,9,
2026/04/29,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,478,483,500,323,,一般,11,
2026/04/29,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,482,495,500,323,,盤後,5,
2026/04/29,TX,202605/202703    ,889,889,840,840,-,-,3,-,-,815,896,889,555,,一般,0,
2026/04/29,TX,202605/202703    ,-,-,-,-,-,-,0,-,-,840,998,871,555,,盤後,57,
2026/04/29,TX,202606/202609    ,-,-,-,-,-,-,0,-,-,-79,114,72,-252,,一般,2,
2026/04/29,TX,202606/202612    ,-,-,-,-,-,-,0,-,-,300,-,50,50,,一般,2,
2026/04/29,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,-10,885,330,330,,盤後,11,
2026/04/29,TX,202609/202612    ,-,-,-,-,-,-,0,-,-,-,-,266,104,,一般,1,
2026/04/29,TX,202612/202703    ,-,-,-,-,-,-,0,-,-,311,-,339,329,,盤後,2,
2026/04/30,TX,202605/202606    ,83,85,78,79,-,-,513,-,-,78,81,103,-39,,一般,672,
2026/04/30,TX,202605/202606    ,86,86,86,86,-,-,1,-,-,81,85,103,-39,,盤後,415,
2026/04/30,TX,202605/202607    ,49,49,49,49,-,-,1,-,-,44,49,67,-12,,一般,45,
2026/04/30,TX,202605/202607    ,-,-,-,-,-,-,0,-,-,50,55,67,-12,,盤後,52,
2026/04/30,TX,202605/202609    ,-,-,-,-,-,-,0,-,-,139,144,176,-70,,一般,9,
2026/04/30,TX,202605/202609    ,-,-,-,-,-,-,0,-,-,146,151,176,-70,,盤後,1,
2026/04/30,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,457,464,500,323,,一般,16,
2026/04/30,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,467,480,500,323,,盤後,17,
2026/04/30,TX,202605/202703    ,820,820,820,820,-,-,2,-,-,810,870,889,555,,盤後,0,
